song_id,quadrant,artist,title,duration,mood,mood_all,mood_all_weights,genre,genre_weights,theme,theme_weights,style,style_weights,arousal,valence,audio_path
MT0000829531,Q2,Ice Cube,Steady Mobbin',252.0,"Aggressive,Angry,Fierce,Fiery,Harsh,Hostile,Intense,Provocative,Rebellious,Snide,Tense/Anxious,Thuggish,Uncompromising,Volatile","Aggressive,Angry,Brash,Confident,Fierce,Fiery,Harsh,Hostile,Intense,Playful,Provocative,Rebellious,Relaxed,Snide,Street-Smart,Swaggering,Tense/Anxious,Thuggish,Uncompromising,Volatile","7,7,7,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9",Rap,8,"Cool & Cocky,Day Driving,Guys Night Out,Mischievous,Revolutionary","7,7,9,9,9","G-Funk,Gangsta Rap,Golden Age,Hardcore Rap,West Coast Rap","9,9,9,9,9",0.58375,0.328125,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q2/MT0000829531.mp3
MT0000829765,Q3,Trisha Yearwood,When a Love Song Sings the Blues,267.0,"Lonely,Sad,Serious","Lonely,Sad,Sentimental,Serious,Yearning","5,5,5,5,5","Country,Pop/Rock","5,5","Goodbyes,In Love,Loneliness,Loss/Grief,Music,Pain,Relationships,Reminiscing,Tragedy","5,5,5,5,5,5,5,5,5","Adult Contemporary,Country-Pop,Singer/Songwriter","5,5,5",0.38125,0.20875,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0000829765.mp3
MT0000832464,Q3,Faith Evans,Heartbreak Hotel,281.0,"Lonely,Romantic,Sensual","Lonely,Romantic,Sensual","5,5,5","Pop/Rock,R&B","7,7","Feeling Blue,In Love,Loss/Grief","7,7,7","Adult Contemporary,Adult Contemporary R&B,Contemporary Pop/Rock,Pop,Urban","6,7,7,7,9",0.42125,0.20875,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0000832464.mp3
MT0000834505,Q2,Electric Six,Dance Pattern,221.0,"Outrageous,Reckless,Sexual","Aggressive,Boisterous,Brash,Celebratory,Confident,Energetic,Exuberant,Fiery,Outrageous,Playful,Rambunctious,Raucous,Reckless,Rousing,Rowdy,Sexual,Stylish,Witty","4,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8",Pop/Rock,8,"Cool & Cocky,Guys Night Out,Partying,TGIF","6,6,7,7","Alternative/Indie Rock,Dance-Rock,Garage Rock Revival,Indie Rock","7,8,8,8",0.54375,0.39875,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q2/MT0000834505.mp3
MT0000848769,Q4,Billie Holiday,Can't Help Lovin' Dat Man,197.0,"Bittersweet,Confident,Dramatic,Freewheeling,Innocent,Melancholy,Plaintive,Poignant,Sentimental,Sweet","Bittersweet,Confident,Dramatic,Freewheeling,Innocent,Melancholy,Plaintive,Poignant,Sentimental,Sweet","6,6,7,7,7,7,8,9,9,9","Blues,Jazz,Vocal","6,7,9",Affection/Fondness,8,"Classic Female Blues,Swing,Torch Songs,Traditional Pop,Vocal Jazz","6,6,7,8,9",0.396875,0.59,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0000848769.mp3
MT0000850957,Q2,Red C,6 O'Clock News,123.0,"Anguished/Distraught,Fierce,Hostile,Manic,Outrageous,Ramshackle","Anguished/Distraught,Brash,Confident,Confrontational,Energetic,Exciting,Fierce,Fiery,Hostile,Manic,Outrageous,Ramshackle,Rebellious,Rousing,Uncompromising,Urgent","3,4,5,6,6,7,7,8,8,9,9,9,9,9,9,9",Pop/Rock,9,"Empowering,Freedom,Hanging Out,Introspection,Motivation,Revolutionary,The Creative Side","4,5,6,9,9,9,9","Hardcore Punk,Punk/New Wave,Straight-Edge","9,9,9",0.5462499999999999,0.300625,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q2/MT0000850957.mp3
MT0000851865,Q1,Bing Crosby,I'm an Old Cowhand (From the Rio Grande),,"Amiable/Good-Natured,Boisterous,Carefree,Cheerful,Confident,Energetic,Exciting,Exuberant,Freewheeling,Fun,Happy,Joyous,Lively,Playful,Rambunctious,Refined,Rousing,Rustic,Witty","Amiable/Good-Natured,Boisterous,Carefree,Cheerful,Confident,Energetic,Exciting,Exuberant,Freewheeling,Fun,Happy,Joyous,Lively,Playful,Rambunctious,Refined,Rousing,Rustic,Witty","5,6,6,6,7,7,7,7,8,8,8,8,8,9,9,9,9,9,9","Jazz,Vocal","8,9","Summer,The Great Outdoors","9,9","American Popular Song,Tin Pan Alley Pop,Traditional Pop,Vocal Jazz","7,8,9,9",0.599375,0.813125,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0000851865.mp3
MT0000853072,Q3,Tom Waits,More Than Rain,232.0,"Lonely,Nostalgic,Pulsing","Lonely,Nostalgic,Pulsing,Sentimental,Yearning","5,5,5,5,5",Pop/Rock,5,"Goodbyes,Lifecycle,Rainy Day,Weather,Yearning","5,5,5,5,5","Album Rock,Alternative Pop/Rock,Alternative/Indie Rock,College Rock,Experimental Rock,Singer/Songwriter","5,7,9,9,9,9",0.42125,0.459375,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0000853072.mp3
MT0000857091,Q3,Quasimoto,Boom Music,167.0,"Brittle,Detached,Druggy,Fractured,Manic,Menacing,Trippy","Brittle,Confrontational,Detached,Druggy,Fractured,Freewheeling,Gritty,Humorous,Irreverent,Manic,Menacing,Nocturnal,Plaintive,Provocative,Reflective,Street-Smart,Trippy","6,6,6,6,7,7,7,7,7,7,8,8,8,8,9,9,9",Rap,9,"Maverick,The Creative Side","9,9","Alternative Rap,Jazz-Rap,Underground Rap,West Coast Rap","5,6,7,9",0.4356249999999999,0.344375,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0000857091.mp3
MT0000863232,Q4,Bob Marley,Adam and Eve,185.0,"Earnest,Hypnotic,Laid-Back/Mellow,Reverent,Smooth,Soothing,Spiritual,Summery","Earnest,Hypnotic,Laid-Back/Mellow,Reverent,Smooth,Soothing,Spiritual,Summery","6,6,6,7,7,7,7,8",Reggae,8,Affirmation,7,Roots Reggae,8,0.34125,0.6125,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0000863232.mp3
MT0000871290,Q1,Van Morrison,The Mystery,316.0,"Agreeable,Flowing,Optimistic,Positive,Strong","Agreeable,Flowing,Optimistic,Positive,Strong","5,5,5,5,5","Pop/Rock,R&B","5,5","Fantasy,In Love,Relationships,Sun,Yearning","5,5,5,5,5","Adult Contemporary,Album Rock,Singer/Songwriter,Soul","5,5,9,9",0.54,0.7737499999999999,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0000871290.mp3
MT0000874482,Q2,Lamb of God,Redneck,,"Angry,Angst-Ridden,Bitter,Bleak,Brooding,Confrontational,Cynical/Sarcastic,Harsh,Hostile,Literate,Malevolent,Menacing,Ominous,Outrageous,Poignant,Tense/Anxious,Theatrical,Wry","Angry,Angst-Ridden,Bitter,Bleak,Brooding,Confrontational,Cynical/Sarcastic,Harsh,Hostile,Literate,Malevolent,Menacing,Ominous,Outrageous,Poignant,Tense/Anxious,Theatrical,Wry","3,3,3,4,4,5,5,9,9,9,9,9,9,9,9,9,9,9","Electronic,Pop/Rock","5,5","Empowering,Jealousy,Revolutionary,Scary Music","7,9,9,9","Black Metal,Club/Dance,Death Metal,Heavy Metal","5,5,5,5",0.541875,0.320625,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q2/MT0000874482.mp3
MT0000875199,Q3,R.E.M.,Sad Professor,243.0,"Autumnal,Detached,Melancholy,Somber","Autumnal,Detached,Melancholy,Somber","7,7,7,7",Pop/Rock,5,"Biographical,Drinking,Fear,Feeling Blue,Poetry,Reflection,Relationships","5,5,5,5,5,5,5","Adult Alternative Pop/Rock,Alternative Pop/Rock,Alternative/Indie Rock","5,5,5",0.358125,0.336875,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0000875199.mp3
MT0000888329,Q4,Bob Marley,Dreamland,166.0,"Atmospheric,Earnest,Earthy,Gentle,Intimate,Laid-Back/Mellow,Plaintive,Poignant,Sentimental,Soothing,Summery,Wistful,Yearning","Atmospheric,Earnest,Earthy,Gentle,Intimate,Laid-Back/Mellow,Plaintive,Poignant,Sentimental,Soothing,Summery,Wistful,Yearning","4,5,5,5,5,5,6,7,7,8,8,8,8",Reggae,8,"Affirmation,At the Beach,Empowering,Feeling Blue,Freedom,Hanging Out,Introspection,Late Night,Long Walk,Pool Party,Rainy Day,Reflection,Reminiscing,Road Trip,Solitude,Summer","5,5,5,5,5,5,5,5,5,5,7,7,8,8,8,8",Roots Reggae,8,0.28625,0.6875,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0000888329.mp3
MT0000889229,Q3,Elvis Costello,Everybodys Crying Mercy,,"Calm/Peaceful,Lonely,Relaxed,Restrained,Yearning","Calm/Peaceful,Lonely,Relaxed,Restrained,Yearning","5,5,5,5,5","Blues,Easy Listening,Jazz,Pop/Rock","5,5,5,5","Awareness,Disappointment,Politics/Society,Relationships","5,5,5,5",Adult Contemporary,5,0.42125,0.20875,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0000889229.mp3
MT0000895905,Q4,John Denver,Rocky Mountain Suite,209.0,"Light,Reverent","Amiable/Good-Natured,Earnest,Earthy,Laid-Back/Mellow,Light,Plaintive,Poignant,Reflective,Relaxed,Reverent,Searching,Sentimental,Smooth,Warm,Yearning","8,9,9,9,9,9,9,9,9,9,9,9,9,9,9",Pop/Rock,9,"Introspection,Reflection,The Great Outdoors","8,9,9","Contemporary Pop/Rock,Country-Rock,Folk-Rock,Psychedelic/Garage,Singer/Songwriter,Soft Rock","5,8,9,9,9,9",0.3375,0.624375,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0000895905.mp3
MT0000897883,Q1,Stardust,Music Sounds Better With You,263.0,"Exciting,Giddy,Joyous,Urgent","Boisterous,Carefree,Celebratory,Dreamy,Exciting,Exuberant,Giddy,Joyous,Light,Lively,Rousing,Urgent,Warm","2,3,4,6,6,7,7,8,8,8,8,9,9",Electronic,9,"Late Night,Partying,TGIF","7,8,9","Club/Dance,House","9,9",0.645625,0.7262500000000001,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0000897883.mp3
MT0000900387,Q2,Ja Rule,Let's Ride,262.0,"Fiery,Harsh,Knotty,Outrageous,Rebellious,Tense/Anxious,Thuggish,Uncompromising","Brash,Celebratory,Confident,Dramatic,Fiery,Harsh,Intense,Knotty,Outrageous,Passionate,Rebellious,Tense/Anxious,Thuggish,Uncompromising,Urgent","7,7,7,7,8,8,9,9,9,9,9,9,9,9,9",Rap,9,"Cool & Cocky,Day Driving,Freedom,Motivation,Partying","9,9,9,9,9","East Coast Rap,Gangsta Rap,Hardcore Rap","9,9,9",0.57875,0.36125,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q2/MT0000900387.mp3
MT0000901959,Q4,Common,Pops Rap III...All My Children,309.0,"Calm/Peaceful,Cerebral,Nocturnal,Organic,Spiritual","Calm/Peaceful,Cerebral,Earnest,Gentle,Intimate,Laid-Back/Mellow,Literate,Nocturnal,Organic,Passionate,Poignant,Refined,Reflective,Smooth,Soothing,Sophisticated,Spiritual,Street-Smart","5,6,6,7,7,8,8,8,9,9,9,9,9,9,9,9,9,9",Rap,9,"Comfort,Family Gatherings,Hanging Out,Introspection,Late Night,Reflection","7,9,9,9,9,9","Alternative Rap,Jazz-Rap,Midwest Rap,Underground Rap","3,5,9,9",0.374375,0.5856250000000001,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0000901959.mp3
MT0000903225,Q4,Eric Clapton,Hello Old Friend,216.0,"Amiable/Good-Natured,Calm/Peaceful,Laid-Back/Mellow,Poignant,Relaxed,Sentimental,Soft/Quiet,Soothing,Summery,Sweet,Warm","Amiable/Good-Natured,Calm/Peaceful,Laid-Back/Mellow,Poignant,Relaxed,Sentimental,Soft/Quiet,Soothing,Summery,Sweet,Warm","9,9,9,9,9,9,9,9,9,9,9",Pop/Rock,9,"Affection/Fondness,Awareness,Friendship,Relaxation,Reunion,Summer","5,5,9,9,9,9","Album Rock,Contemporary Pop/Rock,Soft Rock","5,9,9",0.24375,0.75625,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0000903225.mp3
MT0000906888,Q4,Merle Haggard,The Way I Am,176.0,"Detached,Earnest,Earthy,Gentle,Gloomy,Intimate,Laid-Back/Mellow,Melancholy,Poignant,Refined,Reflective,Relaxed,Reserved,Self-Conscious,Smooth,Soft/Quiet,Somber,Warm,Weary","Detached,Earnest,Earthy,Gentle,Gloomy,Intimate,Laid-Back/Mellow,Melancholy,Poignant,Refined,Reflective,Relaxed,Reserved,Self-Conscious,Smooth,Soft/Quiet,Somber,Warm,Weary","4,4,5,5,5,6,6,6,6,7,7,7,7,7,8,8,8,8,9",Country,10,"Feeling Blue,Introspection,Reflection","9,9,9","Bakersfield Sound,Honky Tonk,Traditional Country","5,9,9",0.291875,0.6581250000000001,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0000906888.mp3
MT0000920227,Q4,Pat Alger,We Shall Be Free,234.0,"Epic,Joyous,Reverent,Spiritual","Ambitious,Cheerful,Dramatic,Earnest,Epic,Happy,Joyous,Laid-Back/Mellow,Organic,Passionate,Poignant,Reverent,Slick,Smooth,Spiritual,Sweet,Warm","7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,9,9","Country,Religious","9,9","Affirmation,Comfort,Empowering,Introspection,Reflection","8,9,9,9,9","Contemporary Country,Contemporary Gospel,Country-Pop,Gospel","7,9,9,9",0.47625,0.6881250000000001,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0000920227.mp3
MT0000931402,Q3,The Everly Brothers,Lonely Street,142.0,"Bittersweet,Detached,Dramatic,Earnest,Earthy,Gentle,Innocent,Intimate,Laid-Back/Mellow,Melancholy,Naive,Nocturnal,Plaintive,Poignant,Refined,Reflective,Reserved,Sad,Self-Conscious,Smooth,Soft/Quiet,Somber,Weary,Whimsical,Wistful,Yearning","Bittersweet,Detached,Dramatic,Earnest,Earthy,Gentle,Innocent,Intimate,Laid-Back/Mellow,Melancholy,Naive,Nocturnal,Plaintive,Poignant,Refined,Reflective,Reserved,Sad,Self-Conscious,Smooth,Soft/Quiet,Somber,Weary,Whimsical,Wistful,Yearning","5,5,5,5,6,6,6,6,6,7,7,7,7,7,7,7,8,8,8,8,9,9,9,9,9,9","Country,Pop/Rock","7,9","Introspection,Reflection,Solitude","9,9,9","Close Harmony,Country-Pop,Country-Rock,Early Pop/Rock,Rock & Roll","5,7,7,7,9",0.325,0.33125,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0000931402.mp3
MT0000936370,Q1,Celia Cruz,Bajo la Luna,147.0,"Brassy,Cathartic,Fiery,Gutsy,Spicy","Boisterous,Brassy,Bright,Cathartic,Celebratory,Confident,Dramatic,Energetic,Fiery,Freewheeling,Gutsy,Lively,Passionate,Rousing,Spicy,Warm","5,6,6,7,7,7,7,7,7,7,8,8,8,9,9,9",Latin,9,Motivation,9,"Salsa,Son,Tropical","7,8,9",0.58,0.5875,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0000936370.mp3
MT0000941301,Q3,Eddie Heywood,Trav'lin' Light,195.0,"Brooding,Delicate,Gloomy,Sad,Soft/Quiet,Weary","Brooding,Delicate,Dramatic,Elegant,Gentle,Gloomy,Intimate,Laid-Back/Mellow,Refined,Sad,Soft/Quiet,Sophisticated,Weary,Wistful,Yearning","7,7,7,7,8,8,8,8,8,9,9,9,9,9,9","Jazz,Vocal","9,9","Feeling Blue,Heartache,Introspection,Late Night,Night Driving,Rainy Day","8,9,9,9,9,9","American Popular Song,Standards,Torch Songs,Traditional Pop,Vocal Jazz","8,8,9,9,9",0.26125,0.28625,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0000941301.mp3
MT0000945118,Q4,Chet Atkins,Jitterbug Waltz,180.0,"Gentle,Light,Lush,Organic,Relaxed,Reserved,Sparkling,Springlike","Amiable/Good-Natured,Gentle,Laid-Back/Mellow,Light,Lush,Organic,Refined,Relaxed,Reserved,Smooth,Sophisticated,Sparkling,Springlike,Warm","5,5,6,7,7,7,7,8,8,8,8,8,9,9","Country,International","5,9","Background Music,Dinner Ambiance,Relaxation","9,9,9","Country-Pop,Finger-Picked Guitar,Instrumental Country,Nashville Sound/Countrypolitan","4,5,6,9",0.315,0.685,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0000945118.mp3
MT0000950090,Q3,Annie Lennox,The Saddest Song I've Got,248.0,"Autumnal,Bittersweet,Brooding,Earnest,Gentle,Intimate,Literate,Melancholy,Poignant,Reflective,Sad,Sentimental,Somber,Wistful","Autumnal,Bittersweet,Brooding,Earnest,Gentle,Intimate,Literate,Melancholy,Poignant,Reflective,Sad,Sentimental,Somber,Wistful","4,5,5,5,5,5,5,5,7,7,8,8,8,8",Pop/Rock,9,"Autumn,Feeling Blue,Heartache,Introspection,Loss/Grief,Rainy Day,Reflection,Stay in Bed","2,5,5,5,5,6,6,8","Adult Alternative Pop/Rock,Adult Contemporary,Alternative/Indie Rock,Contemporary Pop/Rock","5,5,5,9",0.375,0.28625,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0000950090.mp3
MT0000956340,Q2,Xzibit,Break Yourself,191.0,"Cold,Hostile,Menacing,Reckless,Snide,Tense/Anxious,Thuggish,Uncompromising,Volatile","Aggressive,Brash,Bravado,Cold,Confident,Confrontational,Energetic,Hostile,Menacing,Reckless,Rousing,Slick,Snide,Street-Smart,Tense/Anxious,Thuggish,Uncompromising,Volatile","7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,9,9,9",Rap,9,"Cool & Cocky,Guys Night Out","6,8","Gangsta Rap,Hardcore Rap,West Coast Rap","5,9,9",0.5225,0.29125,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q2/MT0000956340.mp3
MT0000971834,Q2,Peter Brï¿½tzmann,Fiddle-Faddle,802.0,"Cathartic,Complex,Fierce,Rebellious,Uncompromising,Unsettling,Volatile","Aggressive,Boisterous,Brash,Cathartic,Complex,Confident,Confrontational,Energetic,Exuberant,Fierce,Fiery,Intense,Passionate,Raucous,Rebellious,Rousing,Uncompromising,Unsettling,Urgent,Visceral,Volatile","6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,8,9,9,9,9,9",Jazz,9,"Revolutionary,The Creative Side","5,5","Avant-Garde Jazz,Free Improvisation,Free Jazz,Jazz Instrument,Saxophone Jazz","5,5,9,9,9",0.54375,0.36875,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q2/MT0000971834.mp3
MT0000980148,Q4,Glenn Miller,The Booglie Wooglie Piggy,206.0,"Happy,Lush,Sparkling","Amiable/Good-Natured,Bright,Carefree,Cheerful,Elegant,Happy,Innocent,Light,Lush,Refined,Smooth,Sophisticated,Sparkling,Stylish,Sweet","5,5,5,5,5,6,6,7,7,7,8,9,9,9,9",Jazz,9,"Celebration,Comfort,Reminiscing,Sunday Afternoon","9,9,9,9","Big Band,Sweet Bands,Swing","4,7,9",0.48875,0.685,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0000980148.mp3
MT0000982297,Q1,Woody Herman,Mambo Herd,157.0,"Brassy,Exciting,Giddy,Joyous,Manic,Spicy","Aggressive,Amiable/Good-Natured,Boisterous,Brash,Brassy,Bright,Celebratory,Confident,Dramatic,Energetic,Exciting,Exuberant,Giddy,Joyous,Lively,Manic,Rousing,Smooth,Sophisticated,Spicy,Stylish,Warm","5,5,6,6,6,6,6,6,6,7,7,7,8,8,8,8,9,9,9,9,9,9","Jazz,Latin","9,9","Celebration,Freedom,Motivation,Partying,TGIF","7,9,9,9,9","Afro-Cuban Jazz,Cuban Traditions,Latin Big Band,Latin Jazz,Mambo,World Fusion","6,8,8,9,9,9",0.7025,0.665,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0000982297.mp3
MT0000992846,Q1,Barenaked Ladies,Shoe Box,327.0,"Amiable/Good-Natured,Cheerful,Energetic,Fun,Happy,Innocent,Playful,Quirky,Silly,Witty","Amiable/Good-Natured,Cheerful,Energetic,Fun,Happy,Innocent,Playful,Quirky,Silly,Witty","5,5,5,5,6,6,6,6,6,7",Pop/Rock,6,"Awareness,Biographical,Disappointment,Relationships,Wisdom","5,5,5,5,5","Alternative Pop/Rock,Alternative/Indie Rock,College Rock,Post-Grunge","5,5,5,6",0.58125,0.82125,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0000992846.mp3
MT0001016068,Q3,Howlin' Wolf,"Oh, Red!!",159.0,"Greasy,Manic,Ominous","Boisterous,Cathartic,Confrontational,Earthy,Fiery,Greasy,Gritty,Gutsy,Intense,Manic,Ominous,Passionate,Rambunctious,Raucous,Rollicking,Rousing","4,5,5,5,5,5,5,6,6,6,7,7,8,8,9,9",Blues,9,"Cool & Cocky,Freedom,Guys Night Out,Road Trip","9,9,9,9","Electric Blues,Electric Memphis Blues,Juke Joint Blues,Memphis Blues,Regional Blues","5,6,7,9,9",0.44375,0.36875,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0001016068.mp3
MT0001020011,Q4,"Harry Connick, Jr.",What Child Is This?,191.0,"Romantic,Spiritual","Romantic,Sentimental,Spiritual","7,7,7","Classical,Religious","5,5","Christmas,Religion","5,5",Classical Crossover,5,0.4962500000000001,0.714375,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0001020011.mp3
MT0001026170,Q1,Celia Cruz,Tu Voz,202.0,"Brassy,Bright,Celebratory,Energetic,Gutsy,Lively,Passionate,Spicy,Street-Smart","Brassy,Bright,Celebratory,Confident,Energetic,Gutsy,Lively,Passionate,Rousing,Spicy,Street-Smart,Warm","9,9,9,9,9,9,9,9,9,9,9,9",Latin,9,"Hanging Out,Partying","9,9","Latin Pop,Salsa,Son,Tropical","8,8,9,9",0.604375,0.7475,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q1/MT0001026170.mp3
MT0001032211,Q4,The Fall,Frenz,208.0,"Flowing,Meditative,Quirky,Relaxed,Restrained","Flowing,Meditative,Quirky,Relaxed,Restrained","5,5,5,5,5","Electronic,Pop/Rock","5,5","Friendship,Poetry,Relationships","5,5,5","Alternative/Indie Rock,Club/Dance,Indie Rock","5,5,5",0.3025,0.73,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0001032211.mp3
MT0001035786,Q3,The Charlie Daniels Band,Long Haired Country Boy,243.0,"Lazy,Rustic,Snide","Bravado,Confrontational,Earnest,Gutsy,Humorous,Irreverent,Lazy,Playful,Rebellious,Rustic,Self-Conscious,Snide,Summery,Swaggering,Uncompromising","4,5,5,5,6,6,6,7,7,7,7,8,8,8,9","Country,Pop/Rock","5,9","Freedom,Mischievous,Road Trip,Summer","9,9,9,9","Country-Rock,Outlaw Country,Southern Rock","5,7,9",0.38625,0.29125,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0001035786.mp3
MT0001042055,Q4,Kenny Chesney,All I Want for Christmas Is a Real Good Tan,278.0,"Calm/Peaceful,Carefree,Cheerful,Earnest,Gentle,Humorous,Laid-Back/Mellow,Lazy,Organic,Playful,Relaxed,Sentimental,Soothing,Sweet,Warm,Wistful","Calm/Peaceful,Carefree,Cheerful,Earnest,Gentle,Humorous,Laid-Back/Mellow,Lazy,Organic,Playful,Relaxed,Sentimental,Soothing,Sweet,Warm,Wistful","6,6,6,7,7,7,7,7,8,8,8,8,8,9,9,9","Country,Holiday","9,9","Christmas Party,Holidays","9,9","Christmas,Contemporary Country,Country-Pop,Holidays,Neo-Traditionalist Country,New Traditionalist","6,7,9,9,9,9",0.3225,0.785625,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0001042055.mp3
MT0001051344,Q4,Kitaro,Moon Shadow,220.0,"Ethereal,Hypnotic,Reserved,Soft/Quiet,Springlike","Atmospheric,Calm/Peaceful,Delicate,Dreamy,Earthy,Ethereal,Gentle,Hypnotic,Intimate,Laid-Back/Mellow,Light,Nocturnal,Relaxed,Reserved,Soft/Quiet,Soothing,Springlike","3,4,4,5,5,6,6,6,7,7,8,8,9,9,9,9,9","Electronic,New Age","6,9","Background Music,Late Night,Meditation,Reflection,Relaxation,Solitude,Sweet Dreams","5,6,7,8,9,9,9","Ambient,Contemporary Instrumental,Ethnic Fusion,Neo-Classical,Progressive Electronic","4,4,6,9,9",0.239375,0.63125,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0001051344.mp3
MT0001052263,Q3,Gene Ammons,Since I Fell for You,493.0,"Naive,Stately,Weary","Amiable/Good-Natured,Carefree,Confident,Earnest,Earthy,Elaborate,Exuberant,Freewheeling,Fun,Literate,Lively,Naive,Nocturnal,Organic,Passionate,Playful,Rousing,Searching,Self-Conscious,Sentimental,Sophisticated,Stately,Street-Smart,Stylish,Warm,Weary,Wistful,Witty,Wry,Yearning","5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8","Easy Listening,Jazz,Vocal","5,9,9","Affirmation,Cool & Cocky,Empowering,Feeling Blue,Freedom,Guys Night Out,Hanging Out,Late Night,Mischievous,Motivation,Playful,Sports,The Creative Side,The Great Outdoors,Victory","5,5,5,5,5,5,5,5,5,5,5,5,5,7,7","Instrumental Pop,Jazz-Funk,Jazz Blues,Mainstream Jazz,Standards","5,5,5,9,9",0.2625,0.4024999999999999,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q3/MT0001052263.mp3
MT0001057748,Q4,Lena Horne,What Is This Thing Called Love?,0.0,"Delicate,Dramatic,Dreamy,Elegant,Gentle,Innocent,Intimate,Lush,Melancholy,Plaintive,Reflective,Sentimental,Smooth,Soft/Quiet,Sophisticated,Warm,Wistful,Yearning","Delicate,Dramatic,Dreamy,Elegant,Gentle,Innocent,Intimate,Lush,Melancholy,Plaintive,Reflective,Sentimental,Smooth,Soft/Quiet,Sophisticated,Warm,Wistful,Yearning","5,5,5,5,6,6,6,6,6,6,6,7,7,7,8,8,9,9","Jazz,Stage & Screen,Vocal","5,6,9","Feeling Blue,Heartache,Reflection,Reminiscing","9,9,9,9","American Popular Song,Cast Recordings,Show Tunes,Torch Songs,Traditional Pop,Vocal Jazz","5,5,6,7,7,9",0.344375,0.684375,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0001057748.mp3
MT0001058887,Q4,Smokey Robinson,My Girl,179.0,"Amiable/Good-Natured,Bright,Carefree,Cheerful,Confident,Earnest,Elegant,Happy,Joyous,Laid-Back/Mellow,Poignant,Refined,Romantic,Sentimental,Smooth,Springlike,Stylish,Summery,Sweet,Warm","Amiable/Good-Natured,Bright,Carefree,Cheerful,Confident,Earnest,Elegant,Happy,Joyous,Laid-Back/Mellow,Poignant,Refined,Romantic,Sentimental,Smooth,Springlike,Stylish,Summery,Sweet,Warm","7,7,7,7,7,7,8,8,8,8,8,8,8,8,9,9,9,9,9,9","Pop/Rock,R&B","5,9","Affection/Fondness,Anniversary,Comfort,In Love,Picnic,Summer","6,6,6,7,9,9","Early Pop/Rock,Motown,Pop-Soul,Smooth Soul,Soul,Uptown Soul","5,8,8,8,9,9",0.3924999999999999,0.75,/Users/kat/Desktop/code/projects/data/merge-balanced/audio/Q4/MT0001058887.mp3
